OBJECTID,ZCTA5,DDA_CODE,DDA_TYPE,DDA_NAME,Shape__Area,Shape__Length
2522,95757,METRO40900M40900,SA,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",276167202.164063,81821.4919107291
2523,33625,METRO45300M45300,SA,"Tampa-St. Petersburg-Clearwater, FL MSA",31546005.7050781,27264.0341727705
2524,32735,METRO36740M36740,SA,"Orlando-Kissimmee-Sanford, FL MSA",17683737.4824219,27102.666107566
2525,21146,METRO12580M12580,SA,"Baltimore-Columbia-Towson, MD MSA",54280211.4335938,43465.1499059106
2526,31699,METRO46660M46660,SA,"Valdosta, GA MSA",16120272.4277344,22019.4224854456
2527,32079,METRO27260M27260,SA,"Jacksonville, FL HUD Metro FMR Area",1547873.62304688,8433.41817830932
2528,75013,METRO19100M19100,SA,"Dallas, TX HUD Metro FMR Area",55817394.5898438,36121.5374811282
2529,90066,METRO31080MM4480,SA,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",18322255.4296875,24220.5439189279
2530,07033,METRO35620MM5640,SA,"Newark, NJ HUD Metro FMR Area",9634025.20703125,18808.8480423348
2531,90290,METRO31080MM4480,SA,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",70928213.6601563,51941.0279990504
2532,33614,METRO45300M45300,SA,"Tampa-St. Petersburg-Clearwater, FL MSA",33829141.1132813,31959.3707273078
2533,33071,METRO33100MM2680,SA,"Fort Lauderdale, FL HUD Metro FMR Area",25180830.8730469,21435.9392716036
2534,33777,METRO45300M45300,SA,"Tampa-St. Petersburg-Clearwater, FL MSA",21319425.7636719,24383.0454228293
2535,91403,METRO31080MM4480,SA,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",13587770.765625,22773.2620183528
2536,22202,METRO47900M47900,SA,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",17031561.8085938,20969.7540641517
2537,78733,METRO12420M12420,SA,"Austin-Round Rock-San Marcos, TX MSA",39876480.859375,35046.8844703935
2538,77478,METRO26420M26420,SA,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",36918226.3789063,35869.6536006879
2539,29365,METRO43900M43900,SA,"Spartanburg, SC HUD Metro FMR Area",70716189.8828125,70835.6326461457
2540,98580,METRO42660MM8200,SA,"Tacoma, WA HUD Metro FMR Area",733671317.6875,167942.15252859
2541,92624,METRO31080MM5945,SA,"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",5370619.75390625,19944.932611332
2542,32444,METRO37460M37460,SA,"Panama City, FL HUD Metro FMR Area",51039605.9082031,43171.3536898301
2543,10022,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",1998825.27734375,7901.03435063222
2544,91790,METRO31080MM4480,SA,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",21890237.578125,30359.5087585222
2545,60089,METRO16980M16980,SA,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",46705340.421875,75792.7304235492
2546,77044,METRO26420M26420,SA,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",161222279.242188,62816.6415772413
2547,98074,METRO42660MM7600,SA,"Seattle-Bellevue, WA HUD Metro FMR Area",70046519.40625,47340.6926962991
2548,91913,METRO41740M41740,SA,"San Diego-Chula Vista-Carlsbad, CA MSA",33368441.015625,34875.9579821741
2549,38654,METRO32820M32820,SA,"Memphis, TN-MS-AR HUD Metro FMR Area",343340509.144531,89544.2258542567
2550,38654,METRO32820N28093,SA,"Marshall County, MS HUD Metro FMR Area",11956943,25709.9439047916
2551,83709,METRO14260M14260,SA,"Boise City, ID HUD Metro FMR Area",167197731.488281,78686.0105480528
2552,10605,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",24601207.609375,22653.3291502255
2553,93723,METRO23420M23420,SA,"Fresno, CA HUD Metro FMR Area",166318916.542969,67134.5378280132
2554,59834,METRO33540M33540,SA,"Missoula, MT HUD Metro FMR Area",376354941.289063,125161.737167996
2555,93953,METRO41500M41500,SA,"Salinas, CA MSA",32005071.078125,29433.2541553779
2556,75001,METRO19100M19100,SA,"Dallas, TX HUD Metro FMR Area",13860200.4726563,23293.7991448773
2557,76655,METRO47380M47380,SA,"Waco, TX HUD Metro FMR Area",232212598.742188,113053.430622512
2558,76655,METRO47380N48145,SA,"Falls County, TX HUD Metro FMR Area",46644776.9101563,54114.9098463795
2559,10023,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",4540660.73046875,12259.8104102612
2560,94116,METRO41860MM7360,SA,"San Francisco, CA HUD Metro FMR Area",10655827.1132813,16001.2507325903
2561,91504,METRO31080MM4480,SA,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",35470366.28125,33406.3924034716
2562,92678,METRO31080MM5945,SA,"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",142771914.59375,68514.2673753224
2563,94301,METRO41940M41940,SA,"San Jose-Sunnyvale-Santa Clara, CA HUD Metro FMR Area",9702393.28125,15648.9926640807
2564,33334,METRO33100MM2680,SA,"Fort Lauderdale, FL HUD Metro FMR Area",15489331.9824219,18869.496892437
2565,19355,METRO37980M37980,SA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",170536205.941406,112275.875355427
2566,93292,METRO47300M47300,SA,"Visalia, CA MSA",459431315.855469,170106.192742209
2567,89508,METRO39900M39900,SA,"Reno, NV HUD Metro FMR Area",667219157.820313,143426.408774595
2568,89440,METRO39900M39900,SA,"Reno, NV HUD Metro FMR Area",54043698,54727.4487661118
2569,90638,METRO31080MM4480,SA,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",29015322.8476563,33049.0125492046
2570,07751,METRO35620MM5190,SA,"Monmouth-Ocean, NJ HUD Metro FMR Area",74581162.8007813,59504.1376170547
2571,07670,METRO35620MM0875,SA,"Bergen-Passaic, NJ HUD Metro FMR Area",23495201.0078125,22443.9326291526
2572,99005,METRO44060M44060,SA,"Spokane, WA HUD Metro FMR Area",227402286.117188,111807.0820856
2573,02632,METRO12700M12700,SA,"Barnstable Town, MA MSA",41489547.2539063,32344.9178595419
2574,79911,METRO21340M21340,SA,"El Paso, TX HUD Metro FMR Area",124417747.519531,52028.736012122
2575,79922,METRO21340M21340,SA,"El Paso, TX HUD Metro FMR Area",24365312.171875,37297.148941456
2576,92656,METRO31080MM5945,SA,"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",29928206.8203125,31217.4365293938
2577,98315,METRO14740M14740,SA,"Bremerton-Silverdale-Port Orchard, WA MSA",63000719.1015625,38834.2097159208
2578,90402,METRO31080MM4480,SA,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",7553088.171875,20162.2233603197
2579,92629,METRO31080MM5945,SA,"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",19826055.8398438,21636.1956841654
2580,91773,METRO31080MM4480,SA,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",58337921.0234375,58899.4270376352
2581,30342,METRO12060M12060,SA,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",34005454.03125,35461.8882884451
2582,92883,METRO40140M40140,SA,"Riverside-San Bernardino-Ontario, CA MSA",212029847.671875,85514.7603305833
2583,07722,METRO35620MM5190,SA,"Monmouth-Ocean, NJ HUD Metro FMR Area",158784203.660156,66022.7792318675
2584,32137,METRO19660M37380,SA,"Palm Coast, FL HUD Metro FMR Area",226880764.044922,106085.609686302
2585,32708,METRO36740M36740,SA,"Orlando-Kissimmee-Sanford, FL MSA",68642085.6953125,54399.2854258899
2586,60473,METRO16980M16980,SA,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",36549482.515625,51607.3065722758
2587,31410,METRO42340M42340,SA,"Savannah, GA MSA",93104461.0996094,64998.5843533976
2588,07302,METRO35620MM3640,SA,"Jersey City, NJ HUD Metro FMR Area",6918643.16796875,14946.3463491343
2589,92109,METRO41740M41740,SA,"San Diego-Chula Vista-Carlsbad, CA MSA",41084400.0976563,31967.9711425769
2590,92110,METRO41740M41740,SA,"San Diego-Chula Vista-Carlsbad, CA MSA",18655082.875,34814.0899513609
2591,89138,METRO29820M29820,SA,"Las Vegas-Henderson-North Las Vegas, NV MSA",72563263.703125,61053.1777514354
2592,76051,METRO19100MM2800,SA,"Fort Worth-Arlington, TX HUD Metro FMR Area",93782330.796875,59685.6759035359
2593,89144,METRO29820M29820,SA,"Las Vegas-Henderson-North Las Vegas, NV MSA",17767889.5429688,19960.3428286276
2594,91711,METRO31080MM4480,SA,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",57060386.6679688,38770.0303635382
2595,92260,METRO40140M40140,SA,"Riverside-San Bernardino-Ontario, CA MSA",118032819.621094,73246.7682682271
2596,92262,METRO40140M40140,SA,"Riverside-San Bernardino-Ontario, CA MSA",132378404.832031,64670.8733050737
2597,21737,METRO12580M12580,SA,"Baltimore-Columbia-Towson, MD MSA",22335331.1210938,30641.7476531728
2598,11040,METRO35620MM5380,SA,"Nassau-Suffolk, NY HUD Metro FMR Area",21112685.7226563,23829.806473314
2599,11040,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",741696.609375,6158.03828618951
2600,92264,METRO40140M40140,SA,"Riverside-San Bernardino-Ontario, CA MSA",191696776.136719,114887.728240455
2601,93449,METRO42020M42020,SA,"San Luis Obispo-Paso Robles, CA MSA",38399387.5976563,36764.3142523286
2602,75249,METRO19100M19100,SA,"Dallas, TX HUD Metro FMR Area",20176492.0976563,25459.0668630457
2603,98199,METRO42660MM7600,SA,"Seattle-Bellevue, WA HUD Metro FMR Area",24992282.7734375,23245.2490464441
2604,92313,METRO40140M40140,SA,"Riverside-San Bernardino-Ontario, CA MSA",13729480.1992188,20234.4502187615
2605,90263,METRO31080MM4480,SA,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",862719.9296875,4851.06913804476
2606,87122,METRO10740M10740,SA,"Albuquerque, NM MSA",84316719.4882813,55248.0790752416
2607,92325,METRO40140M40140,SA,"Riverside-San Bernardino-Ontario, CA MSA",33661727.7265625,40195.0232144157
2608,90017,METRO31080MM4480,SA,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",2709423.49609375,8809.56314154622
2609,91011,METRO31080MM4480,SA,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",42817171.0585938,39745.3503895467
2610,85382,METRO38060M38060,SA,"Phoenix-Mesa-Chandler, AZ MSA",37169069.8085938,40008.9030663925
2611,91107,METRO31080MM4480,SA,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",32280866.6132813,33536.4426953872
2612,08085,METRO37980M37980,SA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",202219407.292969,101249.322919361
2613,75201,METRO19100M19100,SA,"Dallas, TX HUD Metro FMR Area",5080780.109375,15627.4876070355
